time,load
3/20/2018 7:00,1169.6
3/20/2018 7:00,2379.8
3/20/2018 7:00,1150
3/20/2018 7:00,369.4
3/20/2018 7:00,5885.5
3/20/2018 7:00,591.9
3/20/2018 7:00,2004.4
3/20/2018 8:00,1512.6
3/20/2018 8:00,2189.9
3/20/2018 8:00,702.8
3/20/2018 8:00,1288.6
3/20/2018 8:00,1161.7
3/20/2018 8:00,2413.2
3/20/2018 8:00,1159.2
3/20/2018 8:00,360.7
3/20/2018 8:00,6195.7
3/20/2018 8:00,583.3
3/20/2018 8:00,2015.1
3/20/2018 9:00,1461.6
3/20/2018 9:00,2141
3/20/2018 9:00,714.1
3/20/2018 9:00,1260.6
3/20/2018 9:00,1142.4
3/20/2018 9:00,2401.8
3/20/2018 9:00,1128.3
3/20/2018 9:00,359.5
3/20/2018 9:00,6386.1
3/20/2018 9:00,571.7
3/20/2018 9:00,1993.3
3/20/2018 10:00,1421.8
3/20/2018 10:00,2107.2
3/20/2018 10:00,713.2
3/20/2018 10:00,1233.4
3/20/2018 10:00,1098.9
3/20/2018 10:00,2409.2
3/20/2018 10:00,1089.9
3/20/2018 10:00,356.9
3/20/2018 10:00,6531.1
3/20/2018 10:00,559.4
3/20/2018 10:00,1974.8
3/20/2018 11:00,1387.9
3/20/2018 11:00,2060.5
3/20/2018 11:00,705.5
3/20/2018 11:00,1209
3/20/2018 11:00,1148.3
3/20/2018 11:00,2426.2
3/20/2018 11:00,1066.1
3/20/2018 11:00,351
3/20/2018 11:00,6608.9
3/20/2018 11:00,552
3/20/2018 11:00,1940.2
3/20/2018 12:00,1370.8
3/20/2018 12:00,2025.5
3/20/2018 12:00,710.2
3/20/2018 12:00,1190.3
3/20/2018 12:00,1164.5
3/20/2018 12:00,2430.2
3/20/2018 12:00,1051.2
3/20/2018 12:00,347.1
3/20/2018 12:00,6609.7
3/20/2018 12:00,544.9
3/20/2018 12:00,1904.5
3/20/2018 13:00,1358.9
3/20/2018 13:00,2008.3
3/20/2018 13:00,714.9
3/20/2018 13:00,1182.2
3/20/2018 13:00,1157.9
3/20/2018 13:00,2423.7
3/20/2018 13:00,1046.6
3/20/2018 13:00,342.2
3/20/2018 13:00,6618.6
3/20/2018 13:00,539.6
3/20/2018 13:00,1895.4
3/20/2018 14:00,1358.1
3/20/2018 14:00,1985.8
3/20/2018 14:00,702.2
3/20/2018 14:00,1167.9
3/20/2018 14:00,1157.5
3/20/2018 14:00,2450.1
3/20/2018 14:00,1042.2
3/20/2018 14:00,341.9
3/20/2018 14:00,6598.5
3/20/2018 14:00,530.5
3/20/2018 14:00,1874.9
3/20/2018 15:00,1371.3
3/20/2018 15:00,1952.3
3/20/2018 15:00,693.9
3/20/2018 15:00,1165.5
3/20/2018 15:00,1152.6
3/20/2018 15:00,2462.6
3/20/2018 15:00,1032
3/20/2018 15:00,342.8
3/20/2018 15:00,6601.7
3/20/2018 15:00,525.7
3/20/2018 15:00,1842.7
3/20/2018 16:00,1412.8
3/20/2018 16:00,1966.3
3/20/2018 16:00,698.8
3/20/2018 16:00,1170.8
3/20/2018 16:00,1183.7
3/20/2018 16:00,2523.8
3/20/2018 16:00,1027.5
3/20/2018 16:00,349.1
3/20/2018 16:00,6622.5
3/20/2018 16:00,526.7
3/20/2018 16:00,1830.8
3/20/2018 17:00,1459
3/20/2018 17:00,1995.1
3/20/2018 17:00,703.7
3/20/2018 17:00,1185.7
3/20/2018 17:00,1208.8
3/20/2018 17:00,2581.8
3/20/2018 17:00,1037.8
3/20/2018 17:00,363.6
3/20/2018 17:00,6616.5
3/20/2018 17:00,531.3
3/20/2018 17:00,1837.4
3/20/2018 18:00,1503.3
3/20/2018 18:00,2025.7
3/20/2018 18:00,715
3/20/2018 18:00,1204.9
3/20/2018 18:00,1234.6
3/20/2018 18:00,2646.7
3/20/2018 18:00,1059
3/20/2018 18:00,381.8
3/20/2018 18:00,6507.5
3/20/2018 18:00,539.6
3/20/2018 18:00,1850.1
3/20/2018 19:00,1563.8
3/20/2018 19:00,2109.4
3/20/2018 19:00,731.5
3/20/2018 19:00,1261.4
3/20/2018 19:00,1278.7
3/20/2018 19:00,2715.4
3/20/2018 19:00,1101.3
3/20/2018 19:00,392.6
3/20/2018 19:00,6470.3
3/20/2018 19:00,554.8
3/20/2018 19:00,1913.2
3/20/2018 20:00,1551.4
3/20/2018 20:00,2135
3/20/2018 20:00,712
3/20/2018 20:00,1283.4
3/20/2018 20:00,1261.7
3/20/2018 20:00,2655.7
3/20/2018 20:00,1098
3/20/2018 20:00,384.6
3/20/2018 20:00,6322.3
3/20/2018 20:00,555.7
3/20/2018 20:00,1971.4
3/20/2018 21:00,1473.4
3/20/2018 21:00,2057.2
3/20/2018 21:00,679.3
3/20/2018 21:00,1226.1
3/20/2018 21:00,1203.2
3/20/2018 21:00,2527.9
3/20/2018 21:00,1054.4
3/20/2018 21:00,363.9
3/20/2018 21:00,6079.9
3/20/2018 21:00,542.8
3/20/2018 21:00,1943.6
3/20/2018 22:00,1360.2
3/20/2018 22:00,1947.4
3/20/2018 22:00,628.2
3/20/2018 22:00,1140.5
3/20/2018 22:00,1118.5
3/20/2018 22:00,2333.2
3/20/2018 22:00,997.1
3/20/2018 22:00,335.6
3/20/2018 22:00,5769.5
3/20/2018 22:00,528.9
3/20/2018 22:00,1861.7
3/20/2018 23:00,1265.6
3/20/2018 23:00,1831.4
3/20/2018 23:00,576.8
3/20/2018 23:00,1072.9
3/20/2018 23:00,1034.9
3/20/2018 23:00,2135.4
3/20/2018 23:00,940.2
3/20/2018 23:00,308.8
3/20/2018 23:00,5375.4
3/20/2018 23:00,519.4
3/20/2018 23:00,1757.7
3/21/2018 0:00,1224.9
3/21/2018 0:00,1768
3/21/2018 0:00,540.5
3/21/2018 0:00,1031.3
3/21/2018 0:00,972.8
3/21/2018 0:00,1979
3/21/2018 0:00,912.6
3/21/2018 0:00,287.9
3/21/2018 0:00,5015
3/21/2018 0:00,514.8
3/21/2018 0:00,1704.8
3/21/2018 1:00,1198.9
3/21/2018 1:00,1740.5
3/21/2018 1:00,514
3/21/2018 1:00,1006.6
3/21/2018 1:00,938.4
3/21/2018 1:00,1891.2
3/21/2018 1:00,890
3/21/2018 1:00,276.9
3/21/2018 1:00,4766.9
3/21/2018 1:00,529.6
3/21/2018 1:00,1672.5
3/21/2018 2:00,1183.9
3/21/2018 2:00,1729.5
3/21/2018 2:00,500.8
3/21/2018 2:00,995.5
3/21/2018 2:00,922.8
3/21/2018 2:00,1841.7
3/21/2018 2:00,879.3
3/21/2018 2:00,270.7
3/21/2018 2:00,4635.1
3/21/2018 2:00,545.4
3/21/2018 2:00,1652.4
3/21/2018 3:00,1192.2
3/21/2018 3:00,1735.6
3/21/2018 3:00,492.5
3/21/2018 3:00,996.9
3/21/2018 3:00,920.5
3/21/2018 3:00,1822.8
3/21/2018 3:00,890.3
3/21/2018 3:00,270.8
3/21/2018 3:00,4570.8
3/21/2018 3:00,519
3/21/2018 3:00,1652.8
3/21/2018 4:00,1219.8
3/21/2018 4:00,1772.2
3/21/2018 4:00,503.7
3/21/2018 4:00,1020.4
3/21/2018 4:00,935.2
3/21/2018 4:00,1850.2
3/21/2018 4:00,911.5
3/21/2018 4:00,277.4
3/21/2018 4:00,4596.3
3/21/2018 4:00,542.3
3/21/2018 4:00,1674.5
3/21/2018 5:00,1305.7
3/21/2018 5:00,1904.9
3/21/2018 5:00,536.1
3/21/2018 5:00,1098.3
3/21/2018 5:00,992
3/21/2018 5:00,1954.1
3/21/2018 5:00,970.2
3/21/2018 5:00,292.6
3/21/2018 5:00,4814.1
3/21/2018 5:00,569.8
3/21/2018 5:00,1750.3
3/21/2018 6:00,1467.1
3/21/2018 6:00,2107.4
3/21/2018 6:00,584.9
3/21/2018 6:00,1215.8
3/21/2018 6:00,1088
3/21/2018 6:00,2147.8
3/21/2018 6:00,1051.2
3/21/2018 6:00,311.9
3/21/2018 6:00,5246.9
3/21/2018 6:00,561.8
3/21/2018 6:00,1878.7
3/21/2018 7:00,1541
3/21/2018 7:00,2185.9
3/21/2018 7:00,640.2
3/21/2018 7:00,1274.9
3/21/2018 7:00,1154.8
3/21/2018 7:00,2311.8
3/21/2018 7:00,1100.1
3/21/2018 7:00,337.6
3/21/2018 7:00,5718.2
3/21/2018 7:00,597
3/21/2018 7:00,1962.5
3/21/2018 8:00,1536
3/21/2018 8:00,2191.1
3/21/2018 8:00,679
3/21/2018 8:00,1281.3
3/21/2018 8:00,1194.7
3/21/2018 8:00,2436.3
3/21/2018 8:00,1112.1
3/21/2018 8:00,355.4
3/21/2018 8:00,6131
3/21/2018 8:00,576.1
3/21/2018 8:00,1978.8
3/21/2018 9:00,1512.7
3/21/2018 9:00,2182
3/21/2018 9:00,704.3
3/21/2018 9:00,1273.1
3/21/2018 9:00,1234.5
3/21/2018 9:00,2534.7
3/21/2018 9:00,1145.6
3/21/2018 9:00,374.4
3/21/2018 9:00,6411.6
3/21/2018 9:00,561.5
3/21/2018 9:00,1970.5
3/21/2018 10:00,1490.6
3/21/2018 10:00,2172.9
3/21/2018 10:00,716.4
3/21/2018 10:00,1256.7
3/21/2018 10:00,1256.2
3/21/2018 10:00,2604.3
3/21/2018 10:00,1147.9
3/21/2018 10:00,385.9
3/21/2018 10:00,6560.2
3/21/2018 10:00,553.6
3/21/2018 10:00,1952.9
3/21/2018 11:00,1447.9
3/21/2018 11:00,2142.4
3/21/2018 11:00,719.8
3/21/2018 11:00,1242.2
3/21/2018 11:00,1262
3/21/2018 11:00,2639.9
3/21/2018 11:00,1132.3
3/21/2018 11:00,391.1
3/21/2018 11:00,6638.4
3/21/2018 11:00,546.8
3/21/2018 11:00,1926.5
3/21/2018 12:00,1429.8
3/21/2018 12:00,2097.6
3/21/2018 12:00,729.5
3/21/2018 12:00,1213.3
3/21/2018 12:00,1253.8
3/21/2018 12:00,2639.1
3/21/2018 12:00,1108.7
3/21/2018 12:00,393.1
3/21/2018 12:00,6674.5
3/21/2018 12:00,535.3
3/21/2018 12:00,1905.7
3/21/2018 13:00,1410.4
3/21/2018 13:00,2058.7
3/21/2018 13:00,729.8
3/21/2018 13:00,1199
3/21/2018 13:00,1246.9
3/21/2018 13:00,2613
3/21/2018 13:00,1090.8
3/21/2018 13:00,388
3/21/2018 13:00,6647.9
3/21/2018 13:00,531.7
3/21/2018 13:00,1893.8
3/21/2018 14:00,1399.3
3/21/2018 14:00,1999.4
3/21/2018 14:00,715.1
3/21/2018 14:00,1190
3/21/2018 14:00,1240.1
3/21/2018 14:00,2589.6
3/21/2018 14:00,1063
3/21/2018 14:00,383.9
3/21/2018 14:00,6603.3
3/21/2018 14:00,534.1
3/21/2018 14:00,1859.5
3/21/2018 15:00,1418.6
3/21/2018 15:00,1959.3
3/21/2018 15:00,706.8
3/21/2018 15:00,1184.8
3/21/2018 15:00,1234.5
3/21/2018 15:00,2565.8
3/21/2018 15:00,1044.9
3/21/2018 15:00,379.5
3/21/2018 15:00,6569.2
3/21/2018 15:00,536.3
3/21/2018 15:00,1822.2
3/21/2018 16:00,1453
3/21/2018 16:00,1991.3
3/21/2018 16:00,703.2
3/21/2018 16:00,1192.6
3/21/2018 16:00,1240.7
3/21/2018 16:00,2591.8
3/21/2018 16:00,1053.5
3/21/2018 16:00,377.8
3/21/2018 16:00,6570.5
3/21/2018 16:00,540.3
3/21/2018 16:00,1829.9
3/21/2018 17:00,1501.3
3/21/2018 17:00,2015.5
3/21/2018 17:00,711.7
3/21/2018 17:00,1206.9
3/21/2018 17:00,1267.4
3/21/2018 17:00,2638.5
3/21/2018 17:00,1058.5
3/21/2018 17:00,386.4
3/21/2018 17:00,6579.3
3/21/2018 17:00,565.3
3/21/2018 17:00,1834.9
3/21/2018 18:00,1529.6
3/21/2018 18:00,2047
3/21/2018 18:00,727.1
3/21/2018 18:00,1215.7
3/21/2018 18:00,1279.6
3/21/2018 18:00,2680.1
3/21/2018 18:00,1058.9
3/21/2018 18:00,396.8
3/21/2018 18:00,6498.6
3/21/2018 18:00,573.7
3/21/2018 18:00,1846.3
3/21/2018 19:00,1580.9
3/21/2018 19:00,2121.9
3/21/2018 19:00,740.4
3/21/2018 19:00,1260.9
3/21/2018 19:00,1306.5
3/21/2018 19:00,2726.2
3/21/2018 19:00,1090.9
3/21/2018 19:00,403.6
3/21/2018 19:00,6500.8
3/21/2018 19:00,587.7
3/21/2018 19:00,1916.8
3/21/2018 20:00,1551.6
3/21/2018 20:00,2129.7
3/21/2018 20:00,732.4
3/21/2018 20:00,1269.4
3/21/2018 20:00,1271.9
3/21/2018 20:00,2653.6
3/21/2018 20:00,1081.9
3/21/2018 20:00,396
3/21/2018 20:00,6349.5
3/21/2018 20:00,583.3
3/21/2018 20:00,1947.6
3/21/2018 21:00,1469.1
3/21/2018 21:00,2038.9
3/21/2018 21:00,688.3
3/21/2018 21:00,1207.4
3/21/2018 21:00,1206.5
3/21/2018 21:00,2496.8
3/21/2018 21:00,1028.5
3/21/2018 21:00,368
3/21/2018 21:00,6101.3
3/21/2018 21:00,570.9
3/21/2018 21:00,1922
3/21/2018 22:00,1360.2
3/21/2018 22:00,1920.9
3/21/2018 22:00,645.8
3/21/2018 22:00,1119
3/21/2018 22:00,1114.9
3/21/2018 22:00,2311
3/21/2018 22:00,959.7
3/21/2018 22:00,338.5
3/21/2018 22:00,5783.3
3/21/2018 22:00,553.8
3/21/2018 22:00,1829.7
3/21/2018 23:00,1262.7
3/21/2018 23:00,1805.5
3/21/2018 23:00,599.4
3/21/2018 23:00,1039.2
3/21/2018 23:00,1030.5
3/21/2018 23:00,2130.1
3/21/2018 23:00,886.4
3/21/2018 23:00,311.7
3/21/2018 23:00,5400.6
3/21/2018 23:00,541.2
3/21/2018 23:00,1731.1
3/22/2018 0:00,1211.5
3/22/2018 0:00,1733.6
3/22/2018 0:00,557
3/22/2018 0:00,992.4
3/22/2018 0:00,976.5
3/22/2018 0:00,1986.9
3/22/2018 0:00,839.1
3/22/2018 0:00,293.1
3/22/2018 0:00,5103.7
3/22/2018 0:00,533.5
3/22/2018 0:00,1686.1
3/22/2018 1:00,1179.7
3/22/2018 1:00,1701.5
3/22/2018 1:00,540.8
3/22/2018 1:00,969.4
3/22/2018 1:00,940.4
3/22/2018 1:00,1899.9
3/22/2018 1:00,821.9
3/22/2018 1:00,285.9
3/22/2018 1:00,4874.2
3/22/2018 1:00,535.6
3/22/2018 1:00,1644.7
3/22/2018 2:00,1160.3
3/22/2018 2:00,1681
3/22/2018 2:00,540.1
3/22/2018 2:00,961.3
3/22/2018 2:00,921.9
3/22/2018 2:00,1857.2
3/22/2018 2:00,820.6
3/22/2018 2:00,284.6
3/22/2018 2:00,4738.3
3/22/2018 2:00,534.1
3/22/2018 2:00,1630.2
3/22/2018 3:00,1160.7
3/22/2018 3:00,1685.4
3/22/2018 3:00,544.2
3/22/2018 3:00,967.1
3/22/2018 3:00,916
3/22/2018 3:00,1847.1
3/22/2018 3:00,824.4
3/22/2018 3:00,280.3
3/22/2018 3:00,4693.4
3/22/2018 3:00,534.5
3/22/2018 3:00,1630
3/22/2018 4:00,1188.1
3/22/2018 4:00,1726.7
3/22/2018 4:00,553.3
3/22/2018 4:00,994.6
3/22/2018 4:00,926.1
3/22/2018 4:00,1875.1
3/22/2018 4:00,851.2
3/22/2018 4:00,288.9
3/22/2018 4:00,4739
3/22/2018 4:00,538
3/22/2018 4:00,1650.8
3/22/2018 5:00,1272.3
3/22/2018 5:00,1856.1
3/22/2018 5:00,585.8
3/22/2018 5:00,1068.9
3/22/2018 5:00,976.1
3/22/2018 5:00,1975.2
3/22/2018 5:00,934.8
3/22/2018 5:00,303.5
3/22/2018 5:00,4974.9
3/22/2018 5:00,554.2
3/22/2018 5:00,1734.9
3/22/2018 6:00,1431.1
3/22/2018 6:00,2066.7
3/22/2018 6:00,650.9
3/22/2018 6:00,1192.2
3/22/2018 6:00,1075.1
3/22/2018 6:00,2118.1
3/22/2018 6:00,1044.6
3/22/2018 6:00,331.1
3/22/2018 6:00,5455.9
3/22/2018 6:00,581.1
3/22/2018 6:00,1880.8
3/22/2018 7:00,1495
3/22/2018 7:00,2144.6
3/22/2018 7:00,695.4
3/22/2018 7:00,1239.4
3/22/2018 7:00,1134.4
3/22/2018 7:00,2231.2
3/22/2018 7:00,1082.4
3/22/2018 7:00,351
3/22/2018 7:00,5943.8
3/22/2018 7:00,599.6
3/22/2018 7:00,1941.8
3/22/2018 8:00,1491.6
3/22/2018 8:00,2118.3
3/22/2018 8:00,720.4
3/22/2018 8:00,1231.4
3/22/2018 8:00,1169.1
3/22/2018 8:00,2343.9
3/22/2018 8:00,1083.9
3/22/2018 8:00,355
3/22/2018 8:00,6266.4
3/22/2018 8:00,592.7
3/22/2018 8:00,1949
3/22/2018 9:00,1453
3/22/2018 9:00,2077.4
3/22/2018 9:00,725.5
3/22/2018 9:00,1210.9
3/22/2018 9:00,1171
3/22/2018 9:00,2411.5
3/22/2018 9:00,1065.9
3/22/2018 9:00,345.4
3/22/2018 9:00,6435.1
3/22/2018 9:00,557.1
3/22/2018 9:00,1938.5
3/22/2018 10:00,1404.9
3/22/2018 10:00,2043.8
3/22/2018 10:00,718
3/22/2018 10:00,1191.9
3/22/2018 10:00,1145.8
3/22/2018 10:00,2409.3
3/22/2018 10:00,1043.5
3/22/2018 10:00,330.6
3/22/2018 10:00,6520.7
3/22/2018 10:00,533.4
3/22/2018 10:00,1936.4
3/22/2018 11:00,1358.1
3/22/2018 11:00,2015.5
3/22/2018 11:00,712.7
3/22/2018 11:00,1178.8
3/22/2018 11:00,1112.7
3/22/2018 11:00,2393.2
3/22/2018 11:00,1024.6
3/22/2018 11:00,320.9
3/22/2018 11:00,6538.3
3/22/2018 11:00,525.8
3/22/2018 11:00,1922.3
3/22/2018 12:00,1321.7
3/22/2018 12:00,1979.5
3/22/2018 12:00,701.6
3/22/2018 12:00,1165.4
3/22/2018 12:00,1063.2
3/22/2018 12:00,2356.5
3/22/2018 12:00,993.3
3/22/2018 12:00,308.1
3/22/2018 12:00,6492.1
3/22/2018 12:00,534.9
3/22/2018 12:00,1894.7
3/22/2018 13:00,1295.6
3/22/2018 13:00,1950.1
3/22/2018 13:00,691
3/22/2018 13:00,1154.5
3/22/2018 13:00,1034.1
3/22/2018 13:00,2303.4
3/22/2018 13:00,982.7
3/22/2018 13:00,298.2
3/22/2018 13:00,6453.4
3/22/2018 13:00,509
3/22/2018 13:00,1890.1
3/22/2018 14:00,1272.3
3/22/2018 14:00,1907.9
3/22/2018 14:00,678.6
3/22/2018 14:00,1138.8
3/22/2018 14:00,1016.5
3/22/2018 14:00,2254.5
3/22/2018 14:00,952.8
3/22/2018 14:00,291.7
3/22/2018 14:00,6387.5
3/22/2018 14:00,534.5
3/22/2018 14:00,1872.5
3/22/2018 15:00,1275.2
3/22/2018 15:00,1871.6
3/22/2018 15:00,670.3
3/22/2018 15:00,1119.4
3/22/2018 15:00,1009.5
3/22/2018 15:00,2232.6
3/22/2018 15:00,934.8
3/22/2018 15:00,290.5
3/22/2018 15:00,6348.6
3/22/2018 15:00,533.8
3/22/2018 15:00,1820.4
3/22/2018 16:00,1307.7
3/22/2018 16:00,1884.1
3/22/2018 16:00,668.6
3/22/2018 16:00,1125.7
3/22/2018 16:00,1035.1
3/22/2018 16:00,2251.3
3/22/2018 16:00,941.4
3/22/2018 16:00,292.6
3/22/2018 16:00,6325.6
3/22/2018 16:00,538.1
3/22/2018 16:00,1826.5
3/22/2018 17:00,1363.8
3/22/2018 17:00,1926.1
3/22/2018 17:00,670.9
3/22/2018 17:00,1138.6
3/22/2018 17:00,1072.7
3/22/2018 17:00,2305.8
3/22/2018 17:00,952.7
3/22/2018 17:00,301.4
3/22/2018 17:00,6302.3
3/22/2018 17:00,543.4
3/22/2018 17:00,1821.4
3/22/2018 18:00,1427.3
3/22/2018 18:00,1981.1
3/22/2018 18:00,682.6
3/22/2018 18:00,1161.8
3/22/2018 18:00,1119.2
3/22/2018 18:00,2388.6
3/22/2018 18:00,995
3/22/2018 18:00,319.8
3/22/2018 18:00,6172.8
3/22/2018 18:00,549.6
3/22/2018 18:00,1840.5
3/22/2018 19:00,1493.5
3/22/2018 19:00,2056
3/22/2018 19:00,717.5
3/22/2018 19:00,1209.9
3/22/2018 19:00,1187.8
3/22/2018 19:00,2532
3/22/2018 19:00,1046.8
3/22/2018 19:00,343.3
3/22/2018 19:00,6227.6
3/22/2018 19:00,563.1
3/22/2018 19:00,1901.4
3/22/2018 20:00,1493.1
3/22/2018 20:00,2074.1
3/22/2018 20:00,713
3/22/2018 20:00,1232.9
3/22/2018 20:00,1195.6
3/22/2018 20:00,2525.8
3/22/2018 20:00,1051.6
3/22/2018 20:00,342
3/22/2018 20:00,6140.5
3/22/2018 20:00,563.1
3/22/2018 20:00,1943.5
3/22/2018 21:00,1421.4
3/22/2018 21:00,1997.2
3/22/2018 21:00,681.2
3/22/2018 21:00,1177.8
3/22/2018 21:00,1146.9
3/22/2018 21:00,2403.3
3/22/2018 21:00,1010.4
3/22/2018 21:00,326.8
3/22/2018 21:00,5933.3
3/22/2018 21:00,553.7
3/22/2018 21:00,1924.8
3/22/2018 22:00,1316.8
3/22/2018 22:00,1867.2
3/22/2018 22:00,632.1
3/22/2018 22:00,1103.4
3/22/2018 22:00,1062.4
3/22/2018 22:00,2219.6
3/22/2018 22:00,941.9
3/22/2018 22:00,298
3/22/2018 22:00,5613.1
3/22/2018 22:00,537.4
3/22/2018 22:00,1849.8
3/22/2018 23:00,1227.1
3/22/2018 23:00,1756.1
3/22/2018 23:00,583.8
3/22/2018 23:00,1029.7
3/22/2018 23:00,981.3
3/22/2018 23:00,2036.6
3/22/2018 23:00,875.8
3/22/2018 23:00,272.5
3/22/2018 23:00,5244.8
3/22/2018 23:00,526.2
3/22/2018 23:00,1750
3/23/2018 0:00,1173.4
3/23/2018 0:00,1689.3
3/23/2018 0:00,547.5
3/23/2018 0:00,976.6
3/23/2018 0:00,923.9
3/23/2018 0:00,1898.3
3/23/2018 0:00,844.2
3/23/2018 0:00,263.8
3/23/2018 0:00,4914
3/23/2018 0:00,520.1
3/23/2018 0:00,1710.3
3/23/2018 1:00,1146.1
3/23/2018 1:00,1662.4
3/23/2018 1:00,528.5
3/23/2018 1:00,957.7
3/23/2018 1:00,895.5
3/23/2018 1:00,1826
3/23/2018 1:00,836.1
3/23/2018 1:00,259
3/23/2018 1:00,4677.2
3/23/2018 1:00,511.3
3/23/2018 1:00,1670.5
3/23/2018 2:00,1134.5
3/23/2018 2:00,1647.9
3/23/2018 2:00,521.1
3/23/2018 2:00,949.2
3/23/2018 2:00,883.4
3/23/2018 2:00,1786.2
3/23/2018 2:00,820.4
3/23/2018 2:00,256.9
3/23/2018 2:00,4556.6
3/23/2018 2:00,516.9
3/23/2018 2:00,1650.1
3/23/2018 3:00,1137.4
3/23/2018 3:00,1650.2
3/23/2018 3:00,515.9
3/23/2018 3:00,954.9
3/23/2018 3:00,880.9
3/23/2018 3:00,1778.8
3/23/2018 3:00,817.6
3/23/2018 3:00,256.7
3/23/2018 3:00,4510.1
3/23/2018 3:00,517.3
3/23/2018 3:00,1647.5
3/23/2018 4:00,1167.5
3/23/2018 4:00,1700.1
3/23/2018 4:00,529.5
3/23/2018 4:00,982.9
3/23/2018 4:00,898.4
3/23/2018 4:00,1817.3
3/23/2018 4:00,830.1
3/23/2018 4:00,265.4
3/23/2018 4:00,4531.4
3/23/2018 4:00,524.8
3/23/2018 4:00,1675.7
3/23/2018 5:00,1250.1
3/23/2018 5:00,1825.5
3/23/2018 5:00,568.2
3/23/2018 5:00,1050.3
3/23/2018 5:00,954.9
3/23/2018 5:00,1938
3/23/2018 5:00,889.8
3/23/2018 5:00,288.3
3/23/2018 5:00,4783
3/23/2018 5:00,542
3/23/2018 5:00,1751.8
3/23/2018 6:00,1398.8
3/23/2018 6:00,2027.9
3/23/2018 6:00,636
3/23/2018 6:00,1163.5
3/23/2018 6:00,1072.4
3/23/2018 6:00,2173.6
3/23/2018 6:00,993.9
3/23/2018 6:00,323.5
3/23/2018 6:00,5304.8
3/23/2018 6:00,569.3
3/23/2018 6:00,1881
3/23/2018 7:00,1465.1
3/23/2018 7:00,2114.2
3/23/2018 7:00,698.2
3/23/2018 7:00,1215.8
3/23/2018 7:00,1127.3
3/23/2018 7:00,2314.3
3/23/2018 7:00,1055.9
3/23/2018 7:00,344.3
3/23/2018 7:00,5808.8
3/23/2018 7:00,582
3/23/2018 7:00,1935.5
3/23/2018 8:00,1457.7
3/23/2018 8:00,2106.8
3/23/2018 8:00,709.1
3/23/2018 8:00,1211.3
3/23/2018 8:00,1131.8
3/23/2018 8:00,2353.6
3/23/2018 8:00,1062.9
3/23/2018 8:00,337.9
3/23/2018 8:00,6128.6
3/23/2018 8:00,563.2
3/23/2018 8:00,1941.9
3/23/2018 9:00,1419.6
3/23/2018 9:00,2065
3/23/2018 9:00,704.2
3/23/2018 9:00,1195.8
3/23/2018 9:00,1120.7
3/23/2018 9:00,2324.8
3/23/2018 9:00,1046.6
3/23/2018 9:00,321.4
3/23/2018 9:00,6295.8
3/23/2018 9:00,537.1
3/23/2018 9:00,1951.2
3/23/2018 10:00,1370.8
3/23/2018 10:00,2042.5
3/23/2018 10:00,700.2
3/23/2018 10:00,1179.9
3/23/2018 10:00,1084.1
3/23/2018 10:00,2281.5
3/23/2018 10:00,1039.1
3/23/2018 10:00,309.2
3/23/2018 10:00,6316.5
3/23/2018 10:00,530
3/23/2018 10:00,1953.2
3/23/2018 11:00,1336.1
3/23/2018 11:00,2016
3/23/2018 11:00,686.9
3/23/2018 11:00,1165
3/23/2018 11:00,1053.9
3/23/2018 11:00,2214.9
3/23/2018 11:00,1014.3
3/23/2018 11:00,300.4
3/23/2018 11:00,6288.6
3/23/2018 11:00,522.8
3/23/2018 11:00,1937.6
3/23/2018 12:00,1290.3
3/23/2018 12:00,1976.6
3/23/2018 12:00,670.8
3/23/2018 12:00,1153.1
3/23/2018 12:00,1014
3/23/2018 12:00,2139.2
3/23/2018 12:00,980.2
3/23/2018 12:00,287.5
3/23/2018 12:00,6256.1
3/23/2018 12:00,515.4
3/23/2018 12:00,1903.7
3/23/2018 13:00,1273.6
3/23/2018 13:00,1936.6
3/23/2018 13:00,657.4
3/23/2018 13:00,1136.8
3/23/2018 13:00,1009.3
3/23/2018 13:00,2079.5
3/23/2018 13:00,945.9
3/23/2018 13:00,276.7
3/23/2018 13:00,6209
3/23/2018 13:00,506.4
3/23/2018 13:00,1878
3/23/2018 14:00,1266.7
3/23/2018 14:00,1902.4
3/23/2018 14:00,652.2
3/23/2018 14:00,1114.7
3/23/2018 14:00,1023.7
3/23/2018 14:00,2058
3/23/2018 14:00,930.6
3/23/2018 14:00,271.9
3/23/2018 14:00,6166.2
3/23/2018 14:00,503
3/23/2018 14:00,1845.6
3/23/2018 15:00,1277.6
3/23/2018 15:00,1883.3
3/23/2018 15:00,664.9
3/23/2018 15:00,1099.2
3/23/2018 15:00,1052
3/23/2018 15:00,2084.3
3/23/2018 15:00,942.9
3/23/2018 15:00,278.4
3/23/2018 15:00,6180.4
3/23/2018 15:00,500.7
3/23/2018 15:00,1818.8
3/23/2018 16:00,1318.4
3/23/2018 16:00,1889.6
3/23/2018 16:00,683.7
3/23/2018 16:00,1096.4
3/23/2018 16:00,1070.3
3/23/2018 16:00,2147.1
3/23/2018 16:00,957.6
3/23/2018 16:00,288.5
3/23/2018 16:00,6197.8
3/23/2018 16:00,500.2
3/23/2018 16:00,1808.2
3/23/2018 17:00,1366.6
3/23/2018 17:00,1902.7
3/23/2018 17:00,693.6
3/23/2018 17:00,1100.8
3/23/2018 17:00,1094.7
3/23/2018 17:00,2235.1
